film,filmLabel,year,boxOffice,isAdaptation,period
http://www.wikidata.org/entity/Q107273994,The Battle at Lake Changjin,2022,2312139,0,After 2010
http://www.wikidata.org/entity/Q107883998,Crimes of the Future,2022,2452882,0,After 2010
http://www.wikidata.org/entity/Q107883998,Crimes of the Future,2022,2452882,0,After 2010
http://www.wikidata.org/entity/Q107883998,Crimes of the Future,2022,2452882,0,After 2010
http://www.wikidata.org/entity/Q107883998,Crimes of the Future,2022,2452882,0,After 2010
http://www.wikidata.org/entity/Q107883998,Crimes of the Future,2023,2452882,0,After 2010
http://www.wikidata.org/entity/Q110622667,Alcarràs,2022,2476027,0,After 2010
http://www.wikidata.org/entity/Q110622667,Alcarràs,2022,2476027,0,After 2010
http://www.wikidata.org/entity/Q110622667,Alcarràs,2022,2476027,0,After 2010
http://www.wikidata.org/entity/Q110622667,Alcarràs,2022,2476027,0,After 2010
http://www.wikidata.org/entity/Q110652922,The One,2022,2233090,1,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,2300000,0,After 2010
http://www.wikidata.org/entity/Q116265683,The Hill,2023,2301931,0,After 2010
http://www.wikidata.org/entity/Q116996035,Tales from the Magic Garden,2025,2489473,0,After 2010
http://www.wikidata.org/entity/Q117662296,The Old Oak,2023,2418238,0,After 2010
http://www.wikidata.org/entity/Q117662296,The Old Oak,2023,2418238,0,After 2010
http://www.wikidata.org/entity/Q117662296,The Old Oak,2023,2418238,0,After 2010
http://www.wikidata.org/entity/Q117662296,The Old Oak,2023,2418238,0,After 2010
http://www.wikidata.org/entity/Q117662296,The Old Oak,2024,2418238,0,After 2010
http://www.wikidata.org/entity/Q123754013,Opus,2025,2200000,0,After 2010
http://www.wikidata.org/entity/Q123754013,Opus,2025,2200000,0,After 2010
http://www.wikidata.org/entity/Q134720266,Q134720266,2025,2364932,1,After 2010
http://www.wikidata.org/entity/Q137265100,El Sett,2025,2352000,0,After 2010
http://www.wikidata.org/entity/Q137265100,El Sett,2025,2352000,0,After 2010
http://www.wikidata.org/entity/Q137265100,El Sett,2025,2352000,0,After 2010
http://www.wikidata.org/entity/Q4165245,Home,2011,4513541,0,After 2010
http://www.wikidata.org/entity/Q4303595,Japanese Story,2003,4520000,0,Before 2010
http://www.wikidata.org/entity/Q5024134,Calvary,2014,4891035,0,After 2010
http://www.wikidata.org/entity/Q5024134,Calvary,2014,4891035,0,After 2010
http://www.wikidata.org/entity/Q1279290,Jiro Dreams of Sushi,2012,2692864,0,After 2010
http://www.wikidata.org/entity/Q1279290,Jiro Dreams of Sushi,2012,2552478,0,After 2010
http://www.wikidata.org/entity/Q1279290,Jiro Dreams of Sushi,2012,2692864,0,After 2010
http://www.wikidata.org/entity/Q1279290,Jiro Dreams of Sushi,2012,2552478,0,After 2010
http://www.wikidata.org/entity/Q1279290,Jiro Dreams of Sushi,2012,2692864,0,After 2010
http://www.wikidata.org/entity/Q1439492,Ju-On: The Grudge 2,2003,2700000,0,Before 2010
http://www.wikidata.org/entity/Q1702797,Perdita Durango,1997,2573665.73,0,Before 2010
http://www.wikidata.org/entity/Q1702797,Perdita Durango,1998,2573665.73,0,Before 2010
http://www.wikidata.org/entity/Q2036869,Othello,1995,2844379,1,Before 2010
http://www.wikidata.org/entity/Q2036869,Othello,1996,2844379,1,Before 2010
http://www.wikidata.org/entity/Q2036869,Othello,1996,2844379,1,Before 2010
http://www.wikidata.org/entity/Q2036869,Othello,1996,2844379,1,Before 2010
http://www.wikidata.org/entity/Q2300440,Raising Victor Vargas,2002,2816116,0,Before 2010
http://www.wikidata.org/entity/Q2300440,Raising Victor Vargas,2003,2816116,0,Before 2010
http://www.wikidata.org/entity/Q2307324,In the Company of Men,1997,2800000,0,Before 2010
http://www.wikidata.org/entity/Q2409617,The Bank,2001,2515917,0,Before 2010
http://www.wikidata.org/entity/Q2501468,Richard III,1995,2684904,1,Before 2010
http://www.wikidata.org/entity/Q2501468,Richard III,1995,2684904,1,Before 2010
http://www.wikidata.org/entity/Q2501468,Richard III,1996,2684904,1,Before 2010
http://www.wikidata.org/entity/Q2501468,Richard III,1996,2684904,1,Before 2010
http://www.wikidata.org/entity/Q2501468,Richard III,1996,2684904,1,Before 2010
http://www.wikidata.org/entity/Q2548513,"Romulus, My Father",2007,2589674,1,Before 2010
http://www.wikidata.org/entity/Q2634003,Bootmen,2000,2720302,0,Before 2010
http://www.wikidata.org/entity/Q2634003,Bootmen,2001,2720302,0,Before 2010
http://www.wikidata.org/entity/Q3047170,Summer Hours,2008,2700000,0,Before 2010
http://www.wikidata.org/entity/Q3082474,Frank,2014,2524835,0,After 2010
http://www.wikidata.org/entity/Q3082474,Frank,2014,2524835,0,After 2010
http://www.wikidata.org/entity/Q3082474,Frank,2014,2524835,0,After 2010
http://www.wikidata.org/entity/Q3082474,Frank,2014,2524835,0,After 2010
http://www.wikidata.org/entity/Q3082474,Frank,2014,2524835,0,After 2010
http://www.wikidata.org/entity/Q3082474,Frank,2014,2524835,0,After 2010
http://www.wikidata.org/entity/Q3082474,Frank,2015,2524835,0,After 2010
http://www.wikidata.org/entity/Q3429332,Dating the Enemy,1996,2620325,0,Before 2010
http://www.wikidata.org/entity/Q3429348,Me Myself I,2000,2698330,0,Before 2010
http://www.wikidata.org/entity/Q4114682,"The Return of the Musketeers, or The Treasures of Cardinal Mazarin",2009,2535164,1,Before 2010
http://www.wikidata.org/entity/Q4657304,A Hijacking,2012,2688444,0,After 2010
http://www.wikidata.org/entity/Q4657304,A Hijacking,2012,2688444,0,After 2010
http://www.wikidata.org/entity/Q4657304,A Hijacking,2013,2688444,0,After 2010
http://www.wikidata.org/entity/Q4657304,A Hijacking,2013,2688444,0,After 2010
http://www.wikidata.org/entity/Q4657304,A Hijacking,2013,2688444,0,After 2010
http://www.wikidata.org/entity/Q4955742,Brain Candy,1996,2654308,0,Before 2010
http://www.wikidata.org/entity/Q4955742,Brain Candy,1996,2654308,0,Before 2010
http://www.wikidata.org/entity/Q7774811,The Wiggles Movie,1997,2678686,0,Before 2010
http://www.wikidata.org/entity/Q7774811,The Wiggles Movie,1998,2678686,0,Before 2010
http://www.wikidata.org/entity/Q9019307,Family United,2013,2644389,0,After 2010
http://www.wikidata.org/entity/Q9019307,Family United,2014,2644389,0,After 2010
http://www.wikidata.org/entity/Q16836818,Bad Hair,2013,2654379,0,After 2010
http://www.wikidata.org/entity/Q16836818,Bad Hair,2014,2654379,0,After 2010
http://www.wikidata.org/entity/Q16836818,Bad Hair,2016,2654379,0,After 2010
http://www.wikidata.org/entity/Q18534407,The Pyramid,2014,2756333,0,After 2010
http://www.wikidata.org/entity/Q18534407,The Pyramid,2015,2756333,0,After 2010
http://www.wikidata.org/entity/Q24034460,El Jeremías,2015,2540144,0,After 2010
http://www.wikidata.org/entity/Q24672271,Kedi,2016,2835047,0,After 2010
http://www.wikidata.org/entity/Q24672271,Kedi,2016,2835047,0,After 2010
http://www.wikidata.org/entity/Q24672271,Kedi,2017,2835047,0,After 2010
http://www.wikidata.org/entity/Q327332,Ghost Dog: The Way of the Samurai,1999,9392768,0,Before 2010
http://www.wikidata.org/entity/Q327332,Ghost Dog: The Way of the Samurai,1999,9392768,0,Before 2010
http://www.wikidata.org/entity/Q327332,Ghost Dog: The Way of the Samurai,1999,9392768,0,Before 2010
http://www.wikidata.org/entity/Q327332,Ghost Dog: The Way of the Samurai,2000,9392768,0,Before 2010
http://www.wikidata.org/entity/Q327332,Ghost Dog: The Way of the Samurai,2000,9392768,0,Before 2010
http://www.wikidata.org/entity/Q451272,Get Low,2009,9695282,0,Before 2010
http://www.wikidata.org/entity/Q451272,Get Low,2012,9695282,0,After 2010
http://www.wikidata.org/entity/Q494871,"Spring, Summer, Fall, Winter... and Spring",2003,8945072,0,Before 2010
http://www.wikidata.org/entity/Q494871,"Spring, Summer, Fall, Winter... and Spring",2003,8945072,0,Before 2010
http://www.wikidata.org/entity/Q494871,"Spring, Summer, Fall, Winter... and Spring",2003,8945072,0,Before 2010
http://www.wikidata.org/entity/Q494871,"Spring, Summer, Fall, Winter... and Spring",2003,8945072,0,Before 2010
http://www.wikidata.org/entity/Q494871,"Spring, Summer, Fall, Winter... and Spring",2004,8945072,0,Before 2010
http://www.wikidata.org/entity/Q494871,"Spring, Summer, Fall, Winter... and Spring",2004,8945072,0,Before 2010
http://www.wikidata.org/entity/Q496019,Fierce Creatures,1997,9381260,0,Before 2010
http://www.wikidata.org/entity/Q544642,Flash Point,2007,10000000,0,Before 2010
http://www.wikidata.org/entity/Q582979,Cave of Forgotten Dreams,2010,9369629,0,After 2010
http://www.wikidata.org/entity/Q582979,Cave of Forgotten Dreams,2010,9369629,0,After 2010
http://www.wikidata.org/entity/Q582979,Cave of Forgotten Dreams,2011,9369629,0,After 2010
http://www.wikidata.org/entity/Q582979,Cave of Forgotten Dreams,2011,9369629,0,After 2010
http://www.wikidata.org/entity/Q582979,Cave of Forgotten Dreams,2011,9369629,0,After 2010
http://www.wikidata.org/entity/Q582979,Cave of Forgotten Dreams,2011,9369629,0,After 2010
http://www.wikidata.org/entity/Q653303,Dragonball Evolution,2009,9362785,1,Before 2010
http://www.wikidata.org/entity/Q653303,Dragonball Evolution,2009,9362785,1,Before 2010
http://www.wikidata.org/entity/Q653303,Dragonball Evolution,2009,9362785,1,Before 2010
http://www.wikidata.org/entity/Q653303,Dragonball Evolution,2009,9362785,1,Before 2010
http://www.wikidata.org/entity/Q653303,Dragonball Evolution,2009,9362785,1,Before 2010
http://www.wikidata.org/entity/Q676047,Blue Valentine,2010,9706328,0,After 2010
http://www.wikidata.org/entity/Q676047,Blue Valentine,2010,9706328,0,After 2010
http://www.wikidata.org/entity/Q676047,Blue Valentine,2010,9706328,0,After 2010
http://www.wikidata.org/entity/Q676047,Blue Valentine,2010,9706328,0,After 2010
http://www.wikidata.org/entity/Q676047,Blue Valentine,2010,9706328,0,After 2010
http://www.wikidata.org/entity/Q676047,Blue Valentine,2010,9706328,0,After 2010
http://www.wikidata.org/entity/Q676047,Blue Valentine,2010,9706328,0,After 2010
http://www.wikidata.org/entity/Q676047,Blue Valentine,2011,9706328,0,After 2010
http://www.wikidata.org/entity/Q676047,Blue Valentine,2011,9706328,0,After 2010
http://www.wikidata.org/entity/Q706492,Wrongfully Accused,1998,9623329,0,Before 2010
http://www.wikidata.org/entity/Q784116,The Ice Harvest,2005,9016782,0,Before 2010
http://www.wikidata.org/entity/Q939728,Big Stan,2007,8742330,0,Before 2010
http://www.wikidata.org/entity/Q939728,Big Stan,2009,8742330,0,Before 2010
http://www.wikidata.org/entity/Q944385,Three Steps Above Heaven,2010,9881471,1,After 2010
http://www.wikidata.org/entity/Q944984,The Man Without a Past,2002,9564237,0,Before 2010
http://www.wikidata.org/entity/Q944984,The Man Without a Past,2002,9564237,0,Before 2010
http://www.wikidata.org/entity/Q944984,The Man Without a Past,2002,9564237,0,Before 2010
http://www.wikidata.org/entity/Q944984,The Man Without a Past,2003,9564237,0,Before 2010
http://www.wikidata.org/entity/Q944984,The Man Without a Past,2003,9564237,0,Before 2010
http://www.wikidata.org/entity/Q1067611,Visible Secret,2001,8876319,0,Before 2010
http://www.wikidata.org/entity/Q1067611,Visible Secret,2001,8876319,0,Before 2010
http://www.wikidata.org/entity/Q1167579,Village of the Damned,1995,9400000,1,Before 2010
http://www.wikidata.org/entity/Q1194035,Big Man Japan,2007,9694904,0,Before 2010
http://www.wikidata.org/entity/Q1194035,Big Man Japan,2007,9795470,0,Before 2010
http://www.wikidata.org/entity/Q1194035,Big Man Japan,2008,9694904,0,Before 2010
http://www.wikidata.org/entity/Q1194035,Big Man Japan,2008,9795470,0,Before 2010
http://www.wikidata.org/entity/Q1194035,Big Man Japan,2009,9694904,0,Before 2010
http://www.wikidata.org/entity/Q1194035,Big Man Japan,2009,9795470,0,Before 2010
http://www.wikidata.org/entity/Q595,The Intouchables,2011,18136785,0,After 2010
http://www.wikidata.org/entity/Q595,The Intouchables,2011,19385193,0,After 2010
http://www.wikidata.org/entity/Q595,The Intouchables,2011,18136785,0,After 2010
http://www.wikidata.org/entity/Q595,The Intouchables,2011,19385193,0,After 2010
http://www.wikidata.org/entity/Q595,The Intouchables,2012,18136785,0,After 2010
http://www.wikidata.org/entity/Q595,The Intouchables,2012,19385193,0,After 2010
http://www.wikidata.org/entity/Q595,The Intouchables,2012,18136785,0,After 2010
http://www.wikidata.org/entity/Q595,The Intouchables,2012,19385193,0,After 2010
http://www.wikidata.org/entity/Q59566,The Upside of Anger,2005,18800000,0,Before 2010
http://www.wikidata.org/entity/Q59566,The Upside of Anger,2005,18800000,0,Before 2010
http://www.wikidata.org/entity/Q60296,The Weather Man,2005,19000000,0,Before 2010
http://www.wikidata.org/entity/Q60296,The Weather Man,2005,19000000,0,Before 2010
http://www.wikidata.org/entity/Q60296,The Weather Man,2006,19000000,0,Before 2010
http://www.wikidata.org/entity/Q73803,Rust and Bone,2012,19500000,1,After 2010
http://www.wikidata.org/entity/Q73803,Rust and Bone,2012,19500000,1,After 2010
http://www.wikidata.org/entity/Q73803,Rust and Bone,2013,19500000,1,After 2010
http://www.wikidata.org/entity/Q115760,Catwoman,2004,16728411,1,Before 2010
http://www.wikidata.org/entity/Q115760,Catwoman,2004,16728411,1,Before 2010
http://www.wikidata.org/entity/Q115760,Catwoman,2004,16728411,1,Before 2010
http://www.wikidata.org/entity/Q119526,In the House,2012,18249825,0,After 2010
http://www.wikidata.org/entity/Q119526,In the House,2012,18249825,0,After 2010
http://www.wikidata.org/entity/Q119526,In the House,2013,18249825,0,After 2010
http://www.wikidata.org/entity/Q165630,A Monster in Paris,2011,16166105,0,After 2010
http://www.wikidata.org/entity/Q165630,A Monster in Paris,2011,16166105,0,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,17000000,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2016,17000000,1,After 2010
http://www.wikidata.org/entity/Q245187,12 Rounds,2009,17300000,0,Before 2010
http://www.wikidata.org/entity/Q245187,12 Rounds,2009,17300000,0,Before 2010
http://www.wikidata.org/entity/Q327681,Dogville,2003,16680836,0,Before 2010
http://www.wikidata.org/entity/Q377043,Splice,2009,17010170,0,Before 2010
http://www.wikidata.org/entity/Q377043,Splice,2010,17010170,0,After 2010
http://www.wikidata.org/entity/Q377043,Splice,2010,17010170,0,After 2010
http://www.wikidata.org/entity/Q377043,Splice,2010,17010170,0,After 2010
http://www.wikidata.org/entity/Q377043,Splice,2010,17010170,0,After 2010
http://www.wikidata.org/entity/Q470759,Kung Fu Hustle,2004,16512063,0,Before 2010
http://www.wikidata.org/entity/Q470759,Kung Fu Hustle,2004,17108591,0,Before 2010
http://www.wikidata.org/entity/Q470759,Kung Fu Hustle,2004,16512063,0,Before 2010
http://www.wikidata.org/entity/Q470759,Kung Fu Hustle,2004,17108591,0,Before 2010
http://www.wikidata.org/entity/Q470759,Kung Fu Hustle,2004,16512063,0,Before 2010
